date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_ief.us,w_lqd.us,w_spy.us,w_tlt.us,w_vea.us,w_vwo.us
2018-07-01,0.011006951142232865,0.011006951142232865,0.0,0,False,0.0,1.8726089808513535,-0.08409488086239647,0.0,0.0,0.0,0.6,0.4,0.0,0.0
2018-08-01,0.03191354352567921,0.03191354352567921,0.0,0,False,0.0,1.8932206964120917,-0.07401355796512743,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-09-01,0.011103125708597839,0.011103125708597839,0.0,0,False,0.0,1.9569437344864489,-0.042846209428344495,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-10-01,-0.06237884189960696,-0.06237884189960696,0.0,0,False,0.0,1.9786719267751056,-0.03221881056916609,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-11-01,0.0,-0.004,1.0,2,True,0.004,1.8478236848296763,-0.0962175288565732,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-01,-0.03689789260788147,-0.03929789260788147,0.6,2,True,0.0024,1.8478236848296763,-0.0962175288565732,0.0,0.0,0.0,0.6,0.4,0.0,0.0
2019-01-01,0.0,-0.004,1.0,2,True,0.004,1.7704164867345238,-0.13407788823668054,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,0.004720422496869325,0.0007204224968693253,1.0,2,True,0.004,1.7562814815044352,-0.14099141037699892,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-03-01,0.023775454045129374,0.019775454045129374,1.0,2,True,0.004,1.7575135846320815,-0.1403887807979164,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-04-01,0.000702634225339116,-0.003297365774660884,1.0,2,True,0.004,1.7921020710248026,-0.12347132922406356,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-05-01,-0.05906779406012086,-0.06306779406012086,1.0,2,True,0.004,1.786187818222105,-0.12636402837976346,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-06-01,0.0004847664431861798,-0.0035152335568138203,1.0,2,True,0.004,1.6848537870548774,-0.17592715599368602,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-07-01,-0.0027265774802434084,-0.0067265774802434085,1.0,2,True,0.004,1.672212153980219,-0.1821102601898834,0.0,0.0,0.0,1.0,0.0,0.0,0.0
