date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_iau.us,w_ivv.us,w_qqq.us,w_vt.us
2022-12-01,0.0,0.0,0.0,0,False,0.0,4.557197425057751,-0.018770715659781056,1.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,0.08754638218923949,0.08354638218923949,1.0,2,True,0.004,4.477853017770369,-0.03585469265645691,0.0,0.0,0.0,0.0,0.0,1.0
2023-02-01,-0.04030280413690157,-0.04030280413690157,0.0,0,False,0.0,4.850393358053525,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-03-01,0.0,-0.004,1.0,2,True,0.004,4.636289268938739,-0.05182485457429897,1.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,-0.003452855245683839,-0.007452855245683839,1.0,2,True,0.004,4.636289268938739,-0.05182485457429897,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-01,0.0024224458092352297,0.0016224458092352297,0.19999999999999998,2,True,0.0007999999999999999,4.598118270115205,-0.05963126833778565,0.0,0.0,0.8,0.2,0.0,0.0
2023-06-01,-0.012371288780270362,-0.013171288780270362,0.2,2,True,0.0008,4.605569556879056,-0.05810739342379867,0.0,0.0,0.8,0.0,0.2,0.0
2023-07-01,0.032629092801279166,0.029429092801279165,0.8,3,True,0.0032,4.544341148184172,-0.07062931601120115,0.0,0.0,0.0,0.2,0.8,0.0
2023-08-01,-0.013155934561669302,-0.013155934561669302,0.0,0,False,0.0,4.677602496821812,-0.04337581837664939,0.0,0.0,0.0,0.2,0.8,0.0
2023-09-01,-0.04423347336832424,-0.04423347336832424,0.0,0,False,0.0,4.616064264468125,-0.05596110351019623,0.0,0.0,0.0,0.2,0.8,0.0
2023-10-01,-0.011738041497751463,-0.011738041497751463,0.0,0,False,0.0,4.382890435937708,-0.10364786677095894,0.0,0.0,0.0,0.2,0.8,0.0
2023-11-01,0.09115533379210833,0.09115533379210833,0.0,0,False,0.0,4.331443886120572,-0.11416928530739978,0.0,0.0,0.0,0.2,0.8,0.0
2023-12-01,0.03357015183817014,0.03357015183817014,0.0,0,False,0.0,4.7262780993616795,-0.03342109082629385,0.0,0.0,0.0,0.2,0.8,0.0
2024-01-01,0.045387064685764596,0.045387064685764596,0.0,0,False,0.0,4.8666820790196965,-0.02265251979914329,0.0,0.0,0.0,0.2,0.8,0.0
2024-02-01,0.05466063353258517,0.05466063353258517,0.0,0,False,0.0,5.087566493345213,-0.012574756760079686,0.0,0.0,0.0,0.2,0.8,0.0
2024-03-01,0.0035542339833666064,0.0035542339833666064,0.0,0,False,0.0,5.365656101010615,0.0,0.0,0.0,0.0,0.2,0.8,0.0
2024-04-01,-0.050515269920738404,-0.050515269920738404,0.0,0,False,0.0,5.384726898267884,-0.002186784163504596,0.0,0.0,0.0,0.2,0.8,0.0
2024-05-01,0.0708999064650989,0.0708999064650989,0.0,0,False,0.0,5.112715965552422,-0.05259158809196507,0.0,0.0,0.0,0.2,0.8,0.0
2024-06-01,0.05901594143651,0.05901594143651,0.0,0,False,0.0,5.451056817712072,-0.016654299410810425,0.0,0.0,0.0,0.2,0.8,0.0
2024-07-01,-0.03781453180372076,-0.03781453180372076,0.0,0,False,0.0,5.7727560676332565,-0.0046248979582894645,0.0,0.0,0.0,0.2,0.8,0.0
2024-08-01,0.007116373533310361,0.007116373533310361,0.0,0,False,0.0,5.554461999718616,-0.07544650346682813,0.0,0.0,0.0,0.2,0.8,0.0
2024-09-01,0.04068539119603046,0.04068539119603046,0.0,0,False,0.0,5.757150945962572,-0.04170844315280198,0.0,0.0,0.0,0.2,0.8,0.0
2024-10-01,0.011065756523960735,0.011065756523960735,0.0,0,False,0.0,5.991382884373659,-0.014741651446916748,0.0,0.0,0.0,0.2,0.8,0.0
2024-11-01,-0.01693004762830652,-0.020130047628306523,0.8,3,True,0.0032,6.0382974859943985,-0.027202803625933303,0.0,0.0,0.8,0.0,0.2,0.0
2024-12-01,0.004782437750636692,0.004782437750636692,0.0,0,False,0.0,5.965364827046088,-0.03895258679140101,0.0,0.0,0.8,0.0,0.2,0.0
2025-01-01,0.016858988960633557,0.013658988960633557,0.8,3,True,0.0032,5.7288077727776034,-0.07706300445609027,0.0,0.0,0.0,0.2,0.8,0.0
2025-02-01,-0.027252588452156834,-0.028052588452156833,0.2,2,True,0.0008,5.851914059496723,-0.05723002159061297,0.0,0.0,0.2,0.0,0.8,0.0
2025-03-01,0.05337748382956258,0.05097748382956258,0.6000000000000001,2,True,0.0024000000000000002,5.772886684141856,-0.0699616912972365,0.0,0.0,0.8,0.0,0.2,0.0
2025-04-01,0.030982596417468946,0.030982596417468946,0.0,0,False,0.0,6.066434380535075,-0.022669821905948573,0.0,0.0,0.8,0.0,0.2,0.0
2025-05-01,0.05549553859116059,0.05549553859116059,0.0,0,False,0.0,6.25438826864025,-0.028409865927679245,0.0,0.0,0.8,0.0,0.2,0.0
2025-06-01,-0.0015732809829859477,-0.0015732809829859477,0.0,0,False,0.0,6.458467944040526,-0.015282156158965221,0.0,0.0,0.8,0.0,0.2,0.0
2025-07-01,0.007223628190606136,0.007223628190606136,0.0,0,False,0.0,6.448306959244944,-0.016831394016287193,0.0,0.0,0.8,0.0,0.2,0.0
2025-08-01,0.04671034986407619,0.04671034986407619,0.0,0,False,0.0,6.4948871311774266,-0.0200635859718723,0.0,0.0,0.8,0.0,0.2,0.0
2025-09-01,0.08808444765270021,0.08808444765270021,0.0,0,False,0.0,6.682225674000279,0.0,0.0,0.0,0.8,0.0,0.2,0.0
2025-10-01,0.0387569090405385,0.0387569090405385,0.0,0,False,0.0,7.270825831585282,0.0,0.0,0.0,0.8,0.0,0.2,0.0
2025-11-01,0.040503317681272494,0.040503317681272494,0.0,0,False,0.0,7.533393085098753,-0.06517297466117689,0.0,0.0,0.8,0.0,0.2,0.0
2025-12-01,0.01622921916908977,0.01622921916908977,0.0,0,False,0.0,7.838520498442404,-0.027309378676840246,0.0,0.0,0.8,0.0,0.2,0.0
2026-01-01,0.06319759535098962,0.06319759535098962,0.0,0,False,0.0,7.518345279356674,-0.09309270756075416,0.0,0.0,0.8,0.0,0.2,0.0
2026-02-01,0.11126089513925642,0.11126089513925642,0.0,0,False,0.0,8.250710365250576,-0.08670373568200884,0.0,0.0,0.8,0.0,0.2,0.0
2026-03-01,-0.09309716206078913,-0.09309716206078913,0.0,0,False,0.0,9.067842505812568,0.0,0.0,0.0,0.8,0.0,0.2,0.0
2026-04-01,0.004345804549297096,0.004345804549297096,0.0,0,False,0.0,8.223652102507227,-0.09309716206078866,0.0,0.0,0.8,0.0,0.2,0.0
2026-05-01,-0.0009432012707022881,-0.004143201270702288,0.8,2,True,0.0032,8.232960437667014,-0.09207064057524006,0.0,0.8,0.0,0.0,0.2,0.0
2026-06-01,-0.09916260783735226,-0.09916260783735226,0.0,0,False,0.0,8.225195098920564,-0.09292700070075754,0.0,0.8,0.0,0.0,0.2,0.0
2026-07-01,0.0,-0.0032,0.8,3,True,0.0032,7.38585270037119,-0.18548952569072596,0.0,0.0,0.0,0.2,0.8,0.0
2026-08-01,0.0,-0.004,1.0,3,True,0.004,7.2821112012558435,-0.19693011908974534,1.0,0.0,0.0,0.0,0.0,0.0
