date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_gld.us,w_hyg.us,w_iau.us,w_ief.us,w_ivv.us,w_lqd.us,w_qqq.us,w_spy.us,w_tlt.us,w_vnq.us,w_vt.us,w_vwo.us,w_xle.us,w_xlk.us
2010-07-01,0.003379292898023512,0.0030126262313568456,0.09166666666666667,2,True,0.00036666666666666667,1.1586643505073893,-0.08457381387879648,6.106226635438361e-17,0.0,0.09166666666666667,0.0,0.36000000000000004,0.275,0.0,0.09166666666666667,0.0,0.0,0.09166666666666667,0.0,0.0,0.0,0.0,0.09000000000000001
2010-08-01,-0.009249540938205169,-0.011422874271538503,0.5433333333333334,6,True,0.0021733333333333335,1.16408394179576,-0.08029195625430285,6.106226635438361e-17,0.0,0.09166666666666667,0.0,0.0,0.09166666666666667,0.09000000000000001,0.09166666666666667,0.0,0.0,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.0,0.36000000000000004
2010-09-01,0.04339657453209325,0.041956574532093255,0.36000000000000004,3,True,0.00144,1.1491529914655658,-0.09208845530939969,6.106226635438361e-17,0.0,0.09166666666666667,0.0,0.36000000000000004,0.09166666666666667,0.0,0.09166666666666667,0.0,0.0,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.0,0.09000000000000001
2010-10-01,0.02897143829835869,0.028238104965025358,0.18333333333333335,4,True,0.0007333333333333333,1.1981430118922134,-0.05338289960853859,6.106226635438361e-17,0.09166666666666667,0.09166666666666667,0.0,0.36000000000000004,0.0,0.0,0.0,0.09166666666666667,0.0,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.0,0.09000000000000001
2010-11-01,0.0150254502504282,0.014658783583761534,0.09166666666666667,2,True,0.00036666666666666667,1.2324028914231728,-0.026315189410788697,6.106226635438361e-17,0.09166666666666667,0.09166666666666667,0.0,0.36000000000000004,0.0,0.0,0.0,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.0,0.09166666666666667,0.0,0.09000000000000001
2010-12-01,0.03419916532733727,0.033832498660670604,0.09166666666666667,2,True,0.00036666666666666667,1.2504616289801582,-0.023616974521855072,6.106226635438361e-17,0.0,0.09166666666666667,0.0,0.36000000000000004,0.0,0.0,0.0,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.0,0.09166666666666667,0.09166666666666667,0.09000000000000001
2011-01-01,-0.007179305214323516,-0.007545971880990183,0.09166666666666667,2,True,0.00036666666666666667,1.2680420048583196,-0.011395360293944057,6.106226635438361e-17,0.09166666666666667,0.09166666666666667,0.0,0.36000000000000004,0.0,0.0,0.0,0.09166666666666667,0.0,0.0,0.09166666666666667,0.0,0.09166666666666667,0.09166666666666667,0.09000000000000001
2011-02-01,0.0010203346134293632,-0.0007863320532373035,0.4516666666666667,5,True,0.0018066666666666667,1.2562030855893342,-0.0206253467404357,6.106226635438361e-17,0.09166666666666667,0.0,0.0,0.0,0.0,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.0,0.09166666666666667,0.09166666666666667,0.36000000000000004
2011-03-01,0.007623429823641663,0.005816763156974996,0.4516666666666667,5,True,0.0018066666666666667,1.2552129771472953,-0.021397265806098797,6.106226635438361e-17,0.09166666666666667,0.09166666666666667,0.0,0.36000000000000004,0.0,0.0,0.0,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.0,0.0,0.09166666666666667,0.09000000000000001
2011-04-01,0.031358889571578966,0.029918889571578965,0.36000000000000004,2,True,0.00144,1.2629607191048253,-0.015356887319334711,6.106226635438361e-17,0.4516666666666667,0.09166666666666667,0.0,0.0,0.0,0.0,0.0,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.0,0.0,0.09166666666666667,0.09000000000000001
2011-05-01,-0.02418739379438732,-0.02599406046105399,0.4516666666666667,5,True,0.0018066666666666667,1.3123224566800247,0.0,6.106226635438361e-17,0.1816666666666667,0.09166666666666667,0.0,0.36000000000000004,0.0,0.0,0.0,0.09166666666666667,0.0,0.0,0.09166666666666667,0.0,0.09166666666666667,0.09166666666666667,0.0
2011-06-01,-0.011128399112831497,-0.011488399112831496,0.09000000000000001,2,True,0.00036,1.2778070377987945,-0.026301019772647205,6.106226635438361e-17,0.09166666666666667,0.09166666666666667,0.0,0.36000000000000004,0.0,0.0,0.0,0.09166666666666667,0.0,0.0,0.09166666666666667,0.0,0.09166666666666667,0.09166666666666667,0.09000000000000001
2011-07-01,0.04159908489056004,0.04013241822389337,0.36666666666666675,5,True,0.001466666666666667,1.2617338300260486,-0.03854893010210125,6.106226635438361e-17,0.0,0.0,0.0,0.36000000000000004,0.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.09166666666666667,0.0,0.09166666666666667,0.0,0.09000000000000001
2011-08-01,0.05557549347900346,0.054108826812336794,0.3666666666666667,6,True,0.0014666666666666667,1.3122932788865893,-0.0038867824936624773,6.106226635438361e-17,0.09166666666666667,0.09166666666666667,0.0,0.36000000000000004,0.09166666666666667,0.0,0.0,0.09166666666666667,0.0,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.09000000000000001
2011-09-01,-0.02714646728032017,-0.02824646728032017,0.27499999999999997,5,True,0.0010999999999999998,1.383700878361896,-0.006086212433396576,6.106226635438361e-17,0.0,0.09166666666666667,0.0,0.36000000000000004,0.275,0.0,0.09166666666666667,0.0,0.0,0.09166666666666667,0.0,0.0,0.0,0.0,0.09000000000000001
2011-10-01,0.02390488292498608,0.02390488292498608,0.0,0,False,0.0,1.330754750374031,-0.05566381810665033,6.106226635438361e-17,0.0,0.09166666666666667,0.0,0.36000000000000004,0.275,0.0,0.09166666666666667,0.0,0.0,0.09166666666666667,0.0,0.0,0.0,0.0,0.09000000000000001
2011-11-01,0.0019234695224381922,0.001190136189104859,0.18333333333333335,3,True,0.0007333333333333333,1.3615670716065433,-0.03379863988368792,6.106226635438361e-17,0.0,0.09166666666666667,0.0,0.36000000000000004,0.09166666666666667,0.0,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.09000000000000001
2011-12-01,0.004887208624812833,0.0027138752914794995,0.5433333333333334,7,True,0.0021733333333333335,1.3612211734553668,-0.03404409768822647,6.106226635438361e-17,0.0,0.09166666666666667,0.0,0.0,0.09166666666666667,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.09166666666666667,0.36000000000000004
2012-01-01,0.03735573652464077,0.03625573652464077,0.27499999999999997,6,True,0.0010999999999999998,1.3352568312674538,-0.05246903117819868,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.0,0.09000000000000001,0.09166666666666667,0.0,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.0,0.09166666666666667,0.36000000000000004
2012-02-01,0.005025101122691124,0.0028517677893577908,0.5433333333333334,7,True,0.0021733333333333335,1.3806056321161244,-0.020288410793534273,6.106226635438361e-17,0.0,0.09166666666666667,0.0,0.36000000000000004,0.0,0.0,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.09000000000000001
2012-03-01,0.03129993464396568,0.029126601310632348,0.5433333333333334,7,True,0.0021733333333333335,1.3845277208900715,-0.020854624679276346,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.09166666666666667,0.09000000000000001,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.0,0.0,0.0,0.36000000000000004
2012-04-01,-0.006470579297007671,-0.007197245963674338,0.1816666666666667,4,True,0.0007266666666666667,1.4172257185675492,-0.004785040042756816,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.09000000000000001,0.09166666666666667,0.0,0.0,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.0,0.09166666666666667,0.0,0.36000000000000004
2012-05-01,-0.05600204930332391,-0.05709538263665725,0.2733333333333334,6,True,0.0010933333333333333,1.405493904944351,-0.013023442911311967,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.0,0.09000000000000001,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.36000000000000004
2012-06-01,0.034390468680027916,0.03329046868002792,0.27499999999999997,4,True,0.0010999999999999998,1.3253239042815534,-0.06932102695462283,6.106226635438361e-17,0.0,0.0,0.0,0.0,0.275,0.09000000000000001,0.09166666666666667,0.0,0.0,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.36000000000000004
2012-07-01,0.011479262737716048,0.010379262737716048,0.27499999999999997,4,True,0.0010999999999999998,1.3628054766423465,-0.04300043380741114,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.0,0.09000000000000001,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.36000000000000004
2012-08-01,0.0214620274394714,0.02109536077280473,0.09166666666666667,2,True,0.00036666666666666667,1.3764283088415512,-0.03343410557612625,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.09166666666666667,0.09000000000000001,0.09166666666666667,0.0,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.36000000000000004
2012-09-01,0.0079032385942472,0.007536571927580533,0.09166666666666667,2,True,0.00036666666666666667,1.4064427360651302,-0.012357147547418235,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.0,0.09000000000000001,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.36000000000000004
2012-10-01,-0.027092670379067943,-0.028192670379067943,0.27499999999999997,6,True,0.0010999999999999998,1.4154796749826215,-0.015657980169324404,6.106226635438361e-17,0.0,0.09166666666666667,0.0,0.0,0.0,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.0,0.09166666666666667,0.09166666666666667,0.36000000000000004
2012-11-01,-0.00407665235428963,-0.005543319020956296,0.3666666666666667,7,True,0.0014666666666666667,1.3751107592456577,-0.043731021949585225,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.18333333333333335,0.09000000000000001,0.09166666666666667,0.0,0.09166666666666667,0.0,0.0,0.0,0.0,0.09166666666666667,0.36000000000000004
2012-12-01,0.02466639858613701,0.02429973191947034,0.09166666666666667,2,True,0.00036666666666666667,1.3717195865038785,-0.04608928528973444,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.18333333333333335,0.09000000000000001,0.09166666666666667,0.0,0.09166666666666667,0.0,0.0,0.0,0.09166666666666667,0.0,0.36000000000000004
2013-01-01,0.004243226205077174,0.0038765595384105075,0.09166666666666667,2,True,0.00036666666666666667,1.370930515713848,-0.046638014846912546,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.09166666666666667,0.09000000000000001,0.09166666666666667,0.0,0.09166666666666667,0.0,0.09166666666666667,0.0,0.09166666666666667,0.0,0.36000000000000004
2013-02-01,-0.001250983754548045,-0.001984317087881378,0.18333333333333335,4,True,0.0007333333333333333,1.3752336317432168,-0.04364557489967946,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.0,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.0,0.09166666666666667,0.09166666666666667,0.36000000000000004
2013-03-01,0.016810198443398663,0.016810198443398663,0.0,0,False,0.0,1.3735132368111982,-0.04484195874906993,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.0,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.0,0.09166666666666667,0.09166666666666667,0.36000000000000004
2013-04-01,0.01641582936066543,0.016049162693998763,0.09166666666666667,2,True,0.00036666666666666667,1.396090179388771,-0.029141674491239056,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.09166666666666667,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.0,0.0,0.09166666666666667,0.36000000000000004
2013-05-01,0.017906844300522272,0.017540177633855604,0.09166666666666667,2,True,0.00036666666666666667,1.418487854554618,-0.013566055002014021,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.0,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.0,0.09166666666666667,0.36000000000000004
2013-06-01,-0.022671574455859357,-0.023038241122526025,0.09166666666666667,2,True,0.00036666666666666667,1.4370694077105757,-0.026963652027472307,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.09166666666666667,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.0,0.0,0.09166666666666667,0.36000000000000004
2013-07-01,0.03427386404579866,0.03354053071246532,0.18333333333333335,3,True,0.0007333333333333333,1.4029442216270567,-0.05006973602204423,6.106226635438361e-17,0.0,0.0,0.0,0.0,0.275,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.0,0.09166666666666667,0.36000000000000004
2013-08-01,-0.019149956925443058,-0.019516623592109726,0.09166666666666669,2,True,0.0003666666666666667,1.450496497344522,-0.01787220091786368,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.18333333333333335,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.0,0.09166666666666667,0.36000000000000004
2013-09-01,0.024547476630294704,0.024180809963628036,0.09166666666666667,2,True,0.00036666666666666667,1.4252645673830968,-0.03495668191107992,6.106226635438361e-17,0.09166666666666667,0.0,0.09166666666666667,0.0,0.09166666666666667,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.0,0.09166666666666667,0.36000000000000004
2013-10-01,0.03307131161142855,0.032704644944761885,0.09166666666666667,2,True,0.00036666666666666667,1.4591805614738191,-0.011992241327469122,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.09166666666666667,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.09166666666666667,0.09166666666666667,0.36000000000000004
2013-11-01,0.010028698883048425,0.009662032216381759,0.09166666666666667,2,True,0.00036666666666666667,1.5068848494082694,-0.007126452146001605,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.0,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.0,0.09166666666666667,0.09166666666666667,0.36000000000000004
2013-12-01,0.016683771990658527,0.01631710532399186,0.09166666666666667,2,True,0.00036666666666666667,1.5287704250317458,0.0,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.0,0.09000000000000001,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.09166666666666667,0.09166666666666667,0.36000000000000004
2014-01-01,-0.03568057390680706,-0.03568057390680706,0.0,0,False,0.0,1.5318609963774326,-0.019746164065786664,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.0,0.09000000000000001,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.09166666666666667,0.09166666666666667,0.36000000000000004
2014-02-01,0.046583393438450485,0.04585006010511715,0.18333333333333335,4,True,0.0007333333333333333,1.5033470848971222,-0.03799251355321498,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.0,0.09000000000000001,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.36000000000000004
2014-03-01,0.017180232019395024,0.016813565352728356,0.09166666666666667,2,True,0.00036666666666666667,1.580257394257948,0.0,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.0,0.09000000000000001,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.0,0.0,0.09166666666666667,0.36000000000000004
2014-04-01,0.004604592694299086,0.004604592694299086,0.0,0,False,0.0,1.60681720052792,0.0,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.0,0.09000000000000001,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.0,0.0,0.09166666666666667,0.36000000000000004
2014-05-01,0.024589550457110285,0.024222883790443617,0.09166666666666667,2,True,0.00036666666666666667,1.6136240600928125,0.0,6.106226635438361e-17,0.09166666666666667,0.0,0.09166666666666667,0.0,0.0,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.0,0.0,0.09166666666666667,0.36000000000000004
2014-06-01,0.02926760745950724,0.028534274126173906,0.18333333333333335,4,True,0.0007333333333333333,1.654484020687854,0.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,0.0,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.09166666666666667,0.36000000000000004
2014-07-01,-0.009950480620513317,-0.010317147287179983,0.09166666666666667,2,True,0.00036666666666666667,1.701034069955585,0.0,6.106226635438361e-17,0.0,0.09166666666666667,0.0,0.0,0.0,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.0,0.09166666666666667,0.09166666666666667,0.36000000000000004
2014-08-01,0.03648931470131009,0.03612264803464342,0.09166666666666667,2,True,0.00036666666666666667,1.68349045715441,-0.026798848145044296,6.106226635438361e-17,0.0,0.0,0.0,0.0,0.0,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.09166666666666667,0.36000000000000004
2014-09-01,-0.03498441374143392,-0.03498441374143392,0.0,0,False,0.0,1.748814167246419,0.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,0.0,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.09166666666666667,0.36000000000000004
2014-10-01,0.02675906807190657,0.02565906807190657,0.27499999999999997,5,True,0.0010999999999999998,1.685776532640841,-0.03799676514348449,6.106226635438361e-17,0.0,0.0,0.0,0.0,0.18333333333333335,0.09000000000000001,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.0,0.36000000000000004
2014-11-01,0.02258800233729237,0.022221335670625703,0.09166666666666667,2,True,0.00036666666666666667,1.7280573621282591,-0.013868837181647775,6.106226635438361e-17,0.0,0.0,0.0,0.0,0.09166666666666667,0.09000000000000001,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.36000000000000004
2014-12-01,0.004269880197013107,0.004269880197013107,0.0,0,False,0.0,1.766442792596838,-0.00768636122973787,6.106226635438361e-17,0.0,0.0,0.0,0.0,0.09166666666666667,0.09000000000000001,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.36000000000000004
2015-01-01,0.006305645921776362,0.006305645921776362,0.0,0,False,0.0,1.7248390889936673,-0.036972354588690304,6.106226635438361e-17,0.0,0.0,0.0,0.0,0.09166666666666667,0.09000000000000001,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.36000000000000004
2015-02-01,0.009933474004005731,0.009200140670672397,0.18333333333333335,4,True,0.0007333333333333333,1.7255813559895,-0.036557925415659276,6.106226635438361e-17,0.0,0.09166666666666667,0.0,0.0,0.18333333333333335,0.09000000000000001,0.09166666666666667,0.0,0.0,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.36000000000000004
2015-03-01,-0.01821454983184842,-0.01931454983184842,0.27499999999999997,5,True,0.0010999999999999998,1.7412850961706245,-0.02779007221284091,6.106226635438361e-17,0.0,0.0,0.0,0.0,0.0,0.09000000000000001,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.0,0.36000000000000004
2015-04-01,0.011782785737087614,0.011416119070420947,0.09166666666666667,2,True,0.00036666666666666667,1.7070616945952584,-0.04689798903093645,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.0,0.09000000000000001,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.36000000000000004
2015-05-01,-0.003933493485600629,-0.005033493485600629,0.27499999999999997,6,True,0.0010999999999999998,1.7252757435822037,-0.03672855767862515,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.09166666666666667,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.09166666666666667,0.09166666666666667,0.36000000000000004
2015-06-01,-0.02508703438456469,-0.025453701051231358,0.09166666666666667,2,True,0.00036666666666666667,1.717859269910308,-0.040869389842666526,6.106226635438361e-17,0.0,0.0,0.09166666666666667,0.0,0.18333333333333335,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.09166666666666667,0.0,0.36000000000000004
2015-07-01,0.019325197810474898,0.018591864477141565,0.18333333333333335,3,True,0.0007333333333333333,1.673535115602977,-0.06561684960851666,6.106226635438361e-17,0.0,0.0,0.0,0.0,0.3666666666666667,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.0,0.0,0.36000000000000004
2015-08-01,-0.05249476771144484,-0.05249476771144484,0.0,0,False,0.0,1.7088745853567622,-0.045885799585219766,6.106226635438361e-17,0.0,0.0,0.0,0.0,0.3666666666666667,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.0,0.0,0.36000000000000004
2015-09-01,0.014514416757174272,0.013781083423840938,0.18333333333333332,3,True,0.0007333333333333332,1.617980221369104,-0.09663475691738654,6.106226635438361e-17,0.0,0.0,0.0,0.0,0.5499999999999999,0.09000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36000000000000004
2015-10-01,0.044826992902313574,0.04409365956898024,0.18333333333333332,3,True,0.0007333333333333332,1.640260520149142,-0.0841950204746561,6.106226635438361e-17,0.0,0.0,0.0,0.0,0.3666666666666667,0.09000000000000001,0.09166666666666667,0.0,0.0,0.09166666666666667,0.0,0.0,0.0,0.0,0.36000000000000004
2015-11-01,0.003774546594203108,0.002674546594203108,0.27499999999999997,4,True,0.0010999999999999998,1.7091294789410032,-0.04574348511088511,6.106226635438361e-17,0.0,0.0,0.0,0.0,0.09166666666666667,0.09000000000000001,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.36000000000000004
2015-12-01,-0.030456044913871886,-0.030456044913871886,0.0,0,False,0.0,1.7136935290602182,-0.043195243673238126,6.106226635438361e-17,0.0,0.0,0.0,0.0,0.09166666666666667,0.09000000000000001,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.36000000000000004
2016-01-01,-0.012940890747572932,-0.013674224080906267,0.18333333333333335,3,True,0.0007333333333333333,1.676932054154318,-0.06372024037952861,6.106226635438361e-17,0.0,0.0,0.0,0.0,0.275,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.0,0.0,0.0,0.36000000000000004
2016-02-01,0.023426791671080714,0.022693458337747382,0.18333333333333335,4,True,0.0007333333333333333,1.6528042775760643,-0.07719147721282782,6.106226635438361e-17,0.0,0.09166666666666667,0.0,0.0,0.275,0.09000000000000001,0.0,0.0,0.0,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.36000000000000004
2016-03-01,0.00707145900795264,0.004904792341285973,0.5416666666666667,5,True,0.002166666666666667,1.6878592100052805,-0.05761929262310084,0.45000000000000007,0.0,0.09166666666666667,0.0,0.0,0.275,0.0,0.09166666666666667,0.0,0.0,0.09166666666666667,0.0,0.0,0.0,0.0,0.0
2016-04-01,-0.01682565916771525,-0.01972565916771525,0.725,7,True,0.0029,1.6948654321920906,-0.053707515751364454,6.106226635438361e-17,0.0,0.09166666666666667,0.0,0.0,0.0,0.09000000000000001,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.36000000000000004
2016-05-01,0.012235980209105862,0.011869313542439195,0.09166666666666667,2,True,0.00036666666666666667,1.658397002597611,-0.07406889676848316,6.106226635438361e-17,0.0,0.09166666666666667,0.0,0.0,0.0,0.09000000000000001,0.09166666666666667,0.0,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.0,0.09166666666666667,0.36000000000000004
2016-06-01,0.02249342138515524,0.022126754718488573,0.09166666666666667,2,True,0.00036666666666666667,1.6774583025059617,-0.06342642067529125,6.106226635438361e-17,0.0,0.09166666666666667,0.0,0.0,0.0,0.09000000000000001,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.36000000000000004
2016-07-01,0.01944691865959803,0.018713585326264697,0.18333333333333335,4,True,0.0007333333333333333,1.7139322729023514,-0.04306194606790614,6.106226635438361e-17,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.09000000000000001,0.09166666666666667,0.0,0.0,0.09166666666666667,0.09166666666666667,0.0,0.0,0.09166666666666667,0.36000000000000004
2016-08-01,0.000861715083554716,-0.00023828491644528388,0.27499999999999997,6,True,0.0010999999999999998,1.7453409851297021,-0.025525551876286467,6.106226635438361e-17,0.0,0.09166666666666667,0.0,0.0,0.0,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.0,0.36000000000000004
2016-09-01,0.0070386467072987196,0.0066719800406320525,0.09166666666666667,2,True,0.00036666666666666667,1.7462044619595485,-0.025043447740532354,6.106226635438361e-17,0.0,0.0,0.0,0.0,0.0,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.09166666666666667,0.0,0.09166666666666667,0.09166666666666667,0.36000000000000004
2016-10-01,-0.01716795193901005,-0.017901285272343383,0.18333333333333335,4,True,0.0007333333333333333,1.764049454364307,-0.015080071372500448,6.106226635438361e-17,0.0,0.09166666666666667,0.09166666666666667,0.0,0.0,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.09166666666666667,0.09166666666666667,0.36000000000000004
2016-11-01,0.0017743994925434482,0.001041066159210115,0.18333333333333335,4,True,0.0007333333333333333,1.7312224161311094,-0.03340835807313847,6.106226635438361e-17,0.09166666666666667,0.0,0.09166666666666667,0.0,0.09166666666666667,0.09000000000000001,0.0,0.09166666666666667,0.0,0.0,0.0,0.0,0.09166666666666667,0.09166666666666667,0.36000000000000004
2016-12-01,0.0346633087806785,0.03429664211401183,0.09166666666666667,2,True,0.00036666666666666667,1.7336583883991272,-0.032048284166809604,6.106226635438361e-17,0.09166666666666667,0.0,0.09166666666666667,0.0,0.09166666666666667,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.0,0.09166666666666667,0.36000000000000004
2017-01-01,0.016630463580294907,0.016630463580294907,0.0,0,False,0.0,1.7723954263285029,-0.016441437506980017,6.106226635438361e-17,0.09166666666666667,0.0,0.09166666666666667,0.0,0.09166666666666667,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.0,0.09166666666666667,0.36000000000000004
2017-02-01,0.0374010314396912,0.03703436477302453,0.09166666666666667,2,True,0.00036666666666666667,1.801210497815172,-0.00537418051844174,6.106226635438361e-17,0.09166666666666667,0.0,0.09166666666666667,0.0,0.0,0.09000000000000001,0.0,0.09166666666666667,0.09166666666666667,0.0,0.0,0.0,0.09166666666666667,0.09166666666666667,0.36000000000000004
