date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_iau.us,w_ivv.us,w_vt.us,w_xlk.us
2019-01-01,0.06306977822874349,0.06306977822874349,0.0,0,False,0.0,1.9188219815363383,-0.09245996452178173,0.0,0.0,0.0,0.2,0.0,0.8
2019-02-01,0.04526029408673518,0.04526029408673518,0.0,0,False,0.0,2.0078984648292377,-0.050329701482379474,0.0,0.0,0.0,0.2,0.0,0.8
2019-03-01,0.06759257499158262,0.06759257499158262,0.0,0,False,0.0,2.102598187022998,-0.005539830370578813,0.0,0.0,0.0,0.2,0.0,0.8
2019-04-01,-0.002245919269090813,-0.002245919269090813,0.0,0,False,0.0,2.2087194293034824,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2019-05-01,0.008969014431928813,0.008969014431928813,0.0,0,False,0.0,2.2634276454178703,-0.004153659503507878,0.0,0.0,0.0,0.2,0.0,0.8
2019-06-01,0.04479393883349401,0.04479393883349401,0.0,0,False,0.0,2.141646268036479,-0.05773413920269044,0.0,0.0,0.0,0.2,0.0,0.8
2019-07-01,-0.034955572703661564,-0.034955572703661564,0.0,0,False,0.0,2.2113619400302413,-0.027061147746219705,0.0,0.0,0.0,0.2,0.0,0.8
2019-08-01,0.03827393168187983,0.03827393168187983,0.0,0,False,0.0,2.2080955075736903,-0.028498288807441874,0.0,0.0,0.0,0.2,0.0,0.8
2019-09-01,-8.850998111722443e-05,-8.850998111722443e-05,0.0,0,False,0.0,2.2622806907562096,-0.0046582882266050785,0.0,0.0,0.0,0.2,0.0,0.8
2019-10-01,0.0512114286913109,0.0504114286913109,0.2,2,True,0.0008,2.24665774296085,-0.021392193430340378,0.0,0.0,0.2,0.0,0.0,0.8
2019-11-01,0.014603332993327278,0.013803332993327278,0.2,2,True,0.0008,2.344159899936814,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2019-12-01,0.07519227669771981,0.07519227669771981,0.0,0,False,0.0,2.394724621566153,-0.0030938580380882597,0.0,0.0,0.0,0.2,0.0,0.8
2020-01-01,0.06222482718966509,0.06222482718966509,0.0,0,False,0.0,2.3975755685368694,-0.04745941304146051,0.0,0.0,0.0,0.2,0.0,0.8
2020-02-01,-0.13382077502123763,-0.13382077502123763,0.0,0,False,0.0,2.4117835010065094,-0.041814697391326816,0.0,0.0,0.0,0.2,0.0,0.8
2020-03-01,-0.007535814605054279,-0.00833581460505428,0.2,2,True,0.0008,2.112136114993005,-0.16086258088643535,0.0,0.0,0.2,0.0,0.0,0.8
2020-04-01,0.0917992654174164,0.0917992654174164,0.0,0,False,0.0,1.8906240150636116,-0.2488678427243035,0.0,0.0,0.2,0.0,0.0,0.8
2020-05-01,0.07777970825838101,0.07777970825838101,0.0,0,False,0.0,1.9491030870732546,-0.22563450221656323,0.0,0.0,0.2,0.0,0.0,0.8
2020-06-01,0.03977096776963012,0.03977096776963012,0.0,0,False,0.0,2.000809103226264,-0.205092051074666,0.0,0.0,0.2,0.0,0.0,0.8
2020-07-01,0.06428396769403895,0.06428396769403895,0.0,0,False,0.0,2.0214523262196793,-0.1968906379451254,0.0,0.0,0.2,0.0,0.0,0.8
2020-08-01,-0.005231688160506943,-0.005231688160506943,0.0,0,False,0.0,2.0962095564522336,-0.1671900950719063,0.0,0.0,0.2,0.0,0.0,0.8
2020-09-01,0.06788140775457976,0.06788140775457976,0.0,0,False,0.0,2.26982875726992,-0.09821235871839695,0.0,0.0,0.2,0.0,0.0,0.8
2020-10-01,-0.038063845385571775,-0.038063845385571775,0.0,0,False,0.0,2.330013775423795,-0.07430125732467219,0.0,0.0,0.2,0.0,0.0,0.8
2020-11-01,0.048426630697942535,0.04762663069794253,0.2,2,True,0.0008,2.1277375562118377,-0.1546642336180507,0.0,0.0,0.0,0.2,0.0,0.8
2020-12-01,0.042293638044126204,0.042293638044126204,0.0,0,False,0.0,2.2352053785290464,-0.1119679933441059,0.0,0.0,0.0,0.2,0.0,0.8
2021-01-01,0.047370424316648445,0.047370424316648445,0.0,0,False,0.0,2.328894302130427,-0.07474601650638169,0.0,0.0,0.0,0.2,0.0,0.8
2021-02-01,-0.040154662323268635,-0.040154662323268635,0.0,0,False,0.0,2.361297967710309,-0.061872258933891366,0.0,0.0,0.0,0.2,0.0,0.8
2021-03-01,0.08490531997721465,0.08490531997721465,0.0,0,False,0.0,2.3400688510723815,-0.07030644365293381,0.0,0.0,0.0,0.2,0.0,0.8
2021-04-01,-0.028453861895674316,-0.028453861895674316,0.0,0,False,0.0,2.4442202721655804,-0.028927787195725974,0.0,0.0,0.0,0.2,0.0,0.8
2021-05-01,0.03581350083602382,0.03581350083602382,0.0,0,False,0.0,2.4316093082369843,-0.033938038025896344,0.0,0.0,0.0,0.2,0.0,0.8
2021-06-01,0.06639031237439035,0.06639031237439035,0.0,0,False,0.0,2.4650809454934337,-0.02063998251635568,0.0,0.0,0.0,0.2,0.0,0.8
2021-07-01,0.012703373218139725,0.012703373218139725,0.0,0,False,0.0,2.5731150598207324,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2021-08-01,0.019005661317810583,0.019005661317810583,0.0,0,False,0.0,2.6029079497617076,-0.00655765631135985,0.0,0.0,0.0,0.2,0.0,0.8
2021-09-01,-0.03106884314527747,-0.03106884314527747,0.0,0,False,0.0,2.690563124038512,-0.00417029463073304,0.0,0.0,0.0,0.2,0.0,0.8
2021-10-01,0.07145627576133728,0.07065627576133729,0.2,2,True,0.0008,2.6127079790926033,-0.036065870857426185,0.0,0.2,0.0,0.0,0.0,0.8
2021-11-01,0.04201624612230026,0.04201624612230026,0.0,0,False,0.0,2.7597650702375884,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2021-12-01,-0.031274543580898984,-0.031274543580898984,0.0,0,False,0.0,2.735506297719619,-0.037244973171048135,0.0,0.2,0.0,0.0,0.0,0.8
2022-01-01,-0.03662460181321079,-0.03742460181321079,0.2,2,True,0.0008,2.674180865268893,-0.05882831531638111,0.0,0.0,0.0,0.2,0.0,0.8
2022-02-01,-0.041672892659853175,-0.04247289265985318,0.2,2,True,0.0008,2.6120020558456076,-0.0807120014860715,0.0,0.2,0.0,0.0,0.0,0.8
2022-03-01,0.01962894457478699,0.01962894457478699,0.0,0,False,0.0,2.5419171142702925,-0.10537823232710308,0.0,0.2,0.0,0.0,0.0,0.8
2022-04-01,-0.05857325198845609,-0.05857325198845609,0.0,0,False,0.0,2.723825337629877,-0.04135605968324607,0.0,0.2,0.0,0.0,0.0,0.8
2022-05-01,-0.010466698402013728,-0.010466698402013728,0.0,0,False,0.0,2.6401150365118666,-0.07081770386440311,0.0,0.2,0.0,0.0,0.0,0.8
2022-06-01,-0.026096779787114267,-0.026096779787114267,0.0,0,False,0.0,2.7247546141266485,-0.04102900299932377,0.0,0.2,0.0,0.0,0.0,0.8
2022-07-01,0.0,-0.004,1.0,3,True,0.004,2.6066775433656906,-0.08258595116760825,1.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0,0,False,0.0,2.5962508331922285,-0.08625560736293758,1.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0,0,False,0.0,2.5962508331922285,-0.08625560736293758,1.0,0.0,0.0,0.0,0.0,0.0
