date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_iau.us,w_ief.us,w_ivv.us,w_lqd.us,w_spy.us,w_tlt.us,w_vea.us,w_vt.us,w_vwo.us,w_xlk.us
2017-12-01,0.020786519208885832,0.019986519208885833,0.2,2,True,0.0008,2.4370038748546126,-0.012617751486352247,0.0,0.10500000000000001,0.034999999999999996,0.0,0.22999999999999998,0.0,0.2,0.06999999999999999,0.0,0.0,0.0,0.36000000000000004
2018-01-01,0.04656183928476569,0.04548183928476569,0.27,5,True,0.00108,2.390419383857877,-0.034761735838634844,0.0,0.10500000000000001,0.10500000000000001,0.0,0.195,0.0,0.0,0.034999999999999996,0.0,0.0,0.2,0.36000000000000004
2018-02-01,-0.03335406565815499,-0.03335406565815499,0.0,0,False,0.0,2.499019847588662,-0.013993551601469423,0.0,0.10500000000000001,0.10500000000000001,0.0,0.195,0.0,0.0,0.034999999999999996,0.0,0.0,0.2,0.36000000000000004
2018-03-01,-0.02221117020758279,-0.02221117020758279,0.0,0,False,0.0,2.4156673755111573,-0.04688087542071828,0.0,0.10500000000000001,0.10500000000000001,0.0,0.195,0.0,0.0,0.034999999999999996,0.0,0.0,0.2,0.36000000000000004
2018-04-01,0.010749563639208355,0.009669563639208355,0.27,4,True,0.00108,2.4003409860393647,-0.05292801380756884,0.0,0.10500000000000001,0.10500000000000001,0.0,0.125,0.0,0.0,0.30500000000000005,0.0,0.0,0.0,0.36000000000000004
2018-05-01,0.04382496437137587,0.04246496437137587,0.34,6,True,0.00136,2.4202273773500136,-0.04508169354460789,0.0,0.175,0.034999999999999996,0.0,0.195,0.0,0.2,0.034999999999999996,0.0,0.0,0.0,0.36000000000000004
2018-06-01,-0.011348144699318686,-0.011348144699318686,0.0,0,False,0.0,2.5262937559330068,-0.003232432786625661,0.0,0.175,0.034999999999999996,0.0,0.195,0.0,0.2,0.034999999999999996,0.0,0.0,0.0,0.36000000000000004
2018-07-01,0.01573300286138017,0.01545300286138017,0.06999999999999999,2,True,0.00028,2.4972094325156253,-0.023082456952581376,0.0,0.10500000000000001,0.034999999999999996,0.0,0.195,0.0,0.2,0.10500000000000001,0.0,0.0,0.0,0.36000000000000004
2018-08-01,0.03423762054060073,0.03423762054060073,0.0,0,False,0.0,2.535787816212874,-0.020728800619615795,0.0,0.10500000000000001,0.034999999999999996,0.0,0.195,0.0,0.2,0.10500000000000001,0.0,0.0,0.0,0.36000000000000004
2018-09-01,0.010329523446880436,0.010329523446880436,0.0,0,False,0.0,2.631634369784607,-0.002599734432524925,0.0,0.10500000000000001,0.034999999999999996,0.0,0.195,0.0,0.2,0.10500000000000001,0.0,0.0,0.0,0.36000000000000004
2018-10-01,-0.06417261454204855,-0.06445261454204855,0.06999999999999999,3,True,0.00028,2.6580734296992747,0.0,0.0,0.13999999999999999,0.034999999999999996,0.0,0.22999999999999998,0.0,0.2,0.034999999999999996,0.0,0.0,0.0,0.36000000000000004
2018-11-01,-0.001199206260781353,-0.002699206260781353,0.375,6,True,0.0015,2.4837666612086164,-0.06825116421066069,0.2,0.034999999999999996,0.175,0.0,0.16,0.0,0.0,0.06999999999999999,0.0,0.0,0.0,0.36000000000000004
2018-12-01,-0.06329461029345214,-0.06409461029345213,0.2,2,True,0.0008,2.450787521429313,-0.08062280747917416,0.0,0.034999999999999996,0.175,0.0,0.16,0.0,0.2,0.06999999999999999,0.0,0.0,0.0,0.36000000000000004
2019-01-01,0.046449639883666814,0.04564963988366681,0.2,2,True,0.0008,2.291216290481912,-0.14048362733105346,0.2,0.034999999999999996,0.175,0.0,0.16,0.0,0.0,0.06999999999999999,0.0,0.0,0.0,0.36000000000000004
2019-02-01,0.0278868156863371,0.027086815686337102,0.2,2,True,0.0008,2.3938077686222514,-0.10199793066232765,0.0,0.034999999999999996,0.175,0.0,0.16,0.0,0.0,0.06999999999999999,0.0,0.0,0.2,0.36000000000000004
2019-03-01,0.033732424116866735,0.032372424116866735,0.33999999999999997,5,True,0.00136,2.4572170783696112,-0.07821085297180153,0.0,0.034999999999999996,0.06999999999999999,0.0,0.30000000000000004,0.0,0.2,0.034999999999999996,0.0,0.0,0.0,0.36000000000000004
2019-04-01,0.021149393536836227,0.01992939353683623,0.30500000000000005,6,True,0.0012200000000000002,2.5370060389446385,-0.04827918817988941,0.0,0.06999999999999999,0.034999999999999996,0.0,0.22999999999999998,0.0,0.0,0.10500000000000001,0.0,0.0,0.2,0.36000000000000004
2019-05-01,-0.056950599526756025,-0.05775059952675603,0.2,2,True,0.0008,2.5885896483251543,-0.0289283494973539,0.0,0.06999999999999999,0.034999999999999996,0.0,0.22999999999999998,0.0,0.2,0.10500000000000001,0.0,0.0,0.0,0.36000000000000004
