date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_gld.us,w_hyg.us,w_iau.us,w_ief.us,w_ivv.us,w_lqd.us,w_qqq.us,w_shy.us,w_spy.us,w_tlt.us,w_vnq.us,w_vt.us,w_vwo.us,w_xle.us,w_xlk.us
2009-02-01,-0.003599276982280075,-0.003599276982280075,0.0,0,False,0.0,0.9950285874657834,-0.0663251298304971,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-01,0.011720106021196885,0.011720106021196885,0.0,0,False,0.0,0.9874264971610175,-0.07345847330196109,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-01,-0.017547698190896688,-0.017547698190896688,0.0,0,False,0.0,0.9985394419127346,-0.06303075556705018,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-01,0.04495026733582286,0.042950267335822856,0.5,2,True,0.002,0.9786178360239537,-0.08172399013948417,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2009-06-01,-0.017361075838491724,-0.019361075838491726,0.5,5,True,0.002,1.020118909063212,-0.04278188388250492,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.3,0.0,0.0,0.0,0.5,0.06666666666666667,0.0,0.0
2009-07-01,0.05201197810687508,0.051211978106875077,0.2,4,True,0.0008,1.0010672420931293,-0.06065882019255464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2009-08-01,-0.006060178813928544,-0.006460178813928544,0.09999999999999998,4,True,0.0003999999999999999,1.0421724423912435,-0.022088177062210446,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.033333333333333326,0.033333333333333326,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2009-09-01,0.03640349774451825,0.03547016441118492,0.23333333333333334,5,True,0.0009333333333333334,1.0339324132313374,-0.029820123915780372,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,0.2,0.0,0.0,0.09999999999999999,0.5,0.0,0.0,0.0
2009-10-01,0.0388709649681476,0.0364709649681476,0.6,6,True,0.0024000000000000002,1.068344843070722,-0.03834955436337584,0.0,0.0,0.13333333333333333,0.0,0.5,0.0,0.0,0.13333333333333333,0.0,0.1,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0
2009-11-01,0.09009931475984961,0.08876598142651627,0.3333333333333333,6,True,0.0013333333333333335,1.1015658691872412,-0.01573355096676554,0.0,0.0,0.13333333333333333,0.0,0.4,0.1,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.1
2009-12-01,-0.02716363368708457,-0.027696967020417903,0.13333333333333333,2,True,0.0005333333333333333,1.1981052842792153,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.1
2010-01-01,-0.035147534975446454,-0.03608086830877979,0.23333333333333334,4,True,0.0009333333333333334,1.120480208286786,-0.07177144495732135,0.0,0.13333333333333333,0.13333333333333333,0.0,0.4,0.0,0.0,0.0,0.13333333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2010-02-01,0.014620154012737908,0.013420154012737908,0.3,6,True,0.0012,1.0787074273135968,-0.10637686488003839,0.0,0.0,0.09999999999999999,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.09999999999999999,0.0,0.09999999999999999,0.0,0.1
2010-03-01,0.0464496229411064,0.0440496229411064,0.6000000000000001,8,True,0.0024000000000000002,1.0913307926930442,-0.09591941269187698,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.1,0.0,0.13333333333333333,0.1,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.4
2010-04-01,0.0483731263350661,0.046773126335066105,0.4,3,True,0.0016,1.1397561425569052,-0.055802869624778983,0.0,0.0,0.13333333333333333,0.0,0.4,0.0,0.0,0.0,0.13333333333333333,0.1,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.1
2010-05-01,-0.01622088509917148,-0.01622088509917148,0.0,0,False,0.0,1.1833434186394067,-0.019694285111565235,0.0,0.0,0.13333333333333333,0.0,0.4,0.0,0.0,0.0,0.13333333333333333,0.1,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.1
2010-06-01,-0.010842175849028213,-0.012042175849028213,0.3,6,True,0.0012,1.162354675587967,-0.03708178601583234,0.0,0.0,0.09999999999999999,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.1
2010-07-01,0.00643193269910689,0.005498599365773557,0.2333333333333333,5,True,0.0009333333333333332,1.1482184178315769,-0.04879254896718155,0.0,0.0,0.033333333333333326,0.0,0.4,0.4,0.0,0.033333333333333326,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.1
2010-08-01,0.03437878473527037,0.033045451401937036,0.3333333333333333,5,True,0.0013333333333333333,1.1555518770809696,-0.0427173624246755,0.0,0.0,0.13333333333333333,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.1
2010-09-01,0.03637236358208347,0.03503903024875014,0.3333333333333333,5,True,0.0013333333333333333,1.1916514466978603,-0.012811745979755318,0.0,0.0,0.033333333333333326,0.0,0.4,0.4,0.0,0.033333333333333326,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.1
